artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count_x,genres,genre,count,label
Tine Thing Helseth,0.98,0.496,224640.0,0.249,0.934,0.12,-18.131,0.0411,144.239,0.7190000000000001,50.0,3,1,2,"['classical performance', 'classical trumpet']",classical performance,127,7
Tinie Tempah,0.033255,0.681375,232110.25,0.916,1.8375e-05,0.196875,-4.153875,0.1289125,112.74412500000004,0.5385,51.75,7,1,8,"['dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house']",pop,180,0
Tink,0.395325,0.5822499999999999,224692.0,0.5085,0.000366735,0.1269,-8.081,0.101475,111.202,0.406,59.5,7,0,8,"['chicago rap', 'deep pop r&b', 'drill', 'r&b', 'trap queen']",r&b,102,15
"Tito ""El Bambino""",0.125475,0.79475,208160.08333333328,0.73875,4.576666666666667e-06,0.1870166666666666,-6.513333333333335,0.06895,97.18516666666667,0.59125,59.25,4,1,12,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",reggaeton flow,58,55
Tito Gobbi,0.9732058823529414,0.372470588235294,163741.32352941178,0.2110735294117647,0.1718905614705882,0.3073117647058823,-14.892647058823528,0.0517176470588235,106.64114705882356,0.2538235294117647,2.9705882352941178,2,1,34,"['classical baritone', 'italian baritone', 'opera']",opera,74,31
Tito Rojas,0.4536666666666666,0.6829333333333333,314719.06666666665,0.6386,0.0004006053333333,0.1329466666666666,-8.892999999999997,0.0390399999999999,119.72346666666672,0.8557333333333333,41.66666666666666,0,0,30,"['dominican pop', 'latin', 'latin jazz', 'panamanian pop', 'salsa', 'salsa puertorriquena', 'tropical']",tropical,59,53
Tito Rojas Y Su Orquesta,0.2193333333333333,0.6575000000000001,306722.33333333326,0.5411666666666666,0.0001585166666666,0.1599,-11.952166666666663,0.0351,117.48266666666667,0.9305,39.0,0,0,12,"['salsa', 'salsa international', 'tropical']",tropical,59,53
Tito Torbellino,0.6525000000000001,0.7454999999999999,164901.0,0.7395,0.0,0.211,-5.670499999999999,0.0862,107.126,0.9449999999999998,55.5,6,1,4,"['corrido', 'corridos tumbados', 'regional mexican pop']",regional mexican pop,54,64
Tito Torbellino Jr,0.512,0.7859999999999999,199627.0,0.667,0.0,0.1969999999999999,-7.733,0.0308,107.458,0.893,68.0,7,1,1,"['corrido', 'corridos tumbados', 'regional mexican pop']",regional mexican pop,54,64
Tito Y Su Torbellino,0.55,0.6663333333333333,199446.33333333328,0.7993333333333333,0.0,0.1025999999999999,-5.065999999999999,0.0667333333333333,119.99166666666667,0.915,53.33333333333334,10,1,3,"['corridos tumbados', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']",regional mexican,53,66
Tmsoft’s White Noise Sleep Sounds,0.10723475,0.033,591596.75,0.113510125,0.4842500000000001,0.126,-21.487250000000003,0.0244,20.313499999999998,0.00395,55.5,4,1,8,['sleep'],sleep,65,38
Toad The Wet Sprocket,0.2389796250000001,0.4874375000000001,216937.5625,0.6659375,0.026297098125,0.1656812499999999,-8.312500000000004,0.03769375,135.79250000000002,0.4818125000000001,40.5625,0,1,32,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",post-grunge,120,9
Toby Keith,0.2634322033898304,0.6226525423728814,214992.2796610169,0.7641355932203391,0.0012943626271186,0.2121822033898305,-5.476915254237291,0.0429152542372881,124.98994915254242,0.6275423728813561,48.97457627118644,7,1,118,"['contemporary country', 'country', 'country road', 'oklahoma country']",country road,112,12
Toby Love,0.508,0.785,241854.38461538465,0.6281538461538461,2.4153846153846148e-06,0.201076923076923,-6.042461538461537,0.0624692307692307,125.37500000000004,0.8356923076923075,51.30769230769231,8,1,13,"['bachata', 'latin', 'latin hip hop', 'reggaeton', 'tropical']",reggaeton,68,33
TobyMac,0.0810237777777777,0.6722444444444445,230128.33333333328,0.8307333333333334,0.0009320433333333,0.2080955555555556,-4.3888000000000025,0.0713399999999999,119.38973333333334,0.6543111111111112,48.22222222222222,0,1,45,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']",christian music,67,35
Todd Rhodes,0.345,0.6890000000000001,163973.0,0.57,0.0,0.122,-7.992000000000001,0.0914,136.988,0.753,32.0,5,0,2,['rhythm and blues'],rhythm and blues,64,41
Todd Rundgren,0.3114172100840336,0.4787563025210084,206724.3613445378,0.5667563025210083,0.0655730583193277,0.2454033613445378,-10.600285714285716,0.0539067226890756,121.10088235294116,0.590504201680672,30.176470588235286,5,1,119,"['album rock', 'art rock', 'classic rock', 'country rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']",folk rock,56,61
Todd Snider,0.3883200000000001,0.5702,228575.8,0.6692,1.3e-05,0.5589999999999999,-8.405999999999999,0.0412599999999999,100.79,0.6925999999999999,40.6,9,1,10,"['alternative country', 'country rock', 'folk', 'indie folk', 'nashville singer-songwriter', 'new americana', 'roots rock', 'texas country', 'traditional folk']",roots rock,76,27
Todrick Hall,0.3339999999999999,0.934,236190.0,0.614,7.699999999999999e-06,0.0854,-8.687000000000001,0.13,126.017,0.7759999999999999,67.0,1,1,2,"['dance pop', 'pop', 'post-teen pop']",post-teen pop,137,4
Tokyo Police Club,0.001704,0.6084999999999999,178893.5,0.8495,0.015874,0.1225,-5.592499999999999,0.04145,130.6075,0.733,43.5,2,1,4,"['alternative dance', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'ontario indie', 'shimmer pop']",modern rock,115,11
Tom Alan Robbins,0.718,0.3879999999999999,246226.5,0.299,0.000247795,0.10655,-11.8905,0.10955,73.32450000000001,0.3848,38.5,6,1,2,['show tunes'],show tunes,136,5
Tom Brown,0.4623999999999999,0.5062,217765.4,0.451,1.238e-06,0.19342,-8.338000000000003,0.0349199999999999,124.9996,0.5111999999999999,40.2,0,1,10,"['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']",post-disco,58,54
Tom Browne,0.2017,0.7512000000000001,253309.2,0.7090000000000001,0.426348,0.10628,-8.5402,0.14358,106.094,0.7195999999999999,39.4,8,1,10,"['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']",post-disco,58,54
Tom Cochrane,0.0568999999999999,0.6829999999999999,266320.0,0.8240000000000001,6.77e-06,0.267,-6.8195,0.04055,103.0435,0.7965,60.5,5,1,4,"['canadian singer-songwriter', 'classic canadian rock', 'mellow gold']",mellow gold,74,30
Tom Hulce,0.8170000000000002,0.2798,277335.8,0.2098,1.4635999999999992e-05,0.0760599999999999,-17.805,0.04038,117.5642,0.2046,44.0,3,1,5,['movie tunes'],movie tunes,96,17
Tom Jones,0.4754295081967213,0.4223114754098359,189803.91803278693,0.5183606557377051,0.00059044,0.2462590163934426,-10.941442622950824,0.0628819672131147,114.73742622950822,0.5462950819672131,41.967213114754095,4,1,61,"['adult standards', 'british invasion', 'mellow gold']",mellow gold,74,30
Tom MacDonald,0.168,0.7415,248160.0,0.7290000000000001,0.0,0.0938,-4.808,0.263,105.172,0.5495,61.0,7,1,4,"['bc underground hip hop', 'country rap', 'pop rap']",pop rap,135,6
Tom Odell,0.7514727272727274,0.4960000000000001,228553.9090909091,0.4183636363636363,0.0069280127272727,0.115090909090909,-9.863818181818182,0.0400636363636363,109.02945454545451,0.204,63.45454545454545,4,1,11,"['modern rock', 'neo mellow', 'pop', 'pop rock']",pop,180,0
Tom Paxton,0.8623333333333333,0.6016666666666667,185426.66666666663,0.2393,0.0003065166666666,0.169,-13.067666666666666,0.03385,99.14033333333334,0.5665,28.83333333333333,2,1,12,"['american folk revival', 'folk', 'folk rock', 'traditional folk']",folk rock,56,61
Tom Petty,0.1569155362318841,0.576333333333333,233366.4202898552,0.6402173913043478,0.0366737876811594,0.2015623188405796,-9.531217391304343,0.0322260869565217,118.5101304347826,0.6077101449275362,49.21739130434783,2,1,69,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",pop rock,169,1
Tom Petty and the Heartbreakers,0.159977893004115,0.53835390946502,229579.6748971193,0.7048798353909466,0.0157858287242798,0.2876687242798352,-7.784185185185188,0.0374139917695473,124.21727160493816,0.6281316872427983,35.065843621399175,9,1,243,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",mellow gold,74,30
Tom Pierson,0.2201272727272727,0.5781818181818184,184299.54545454547,0.6655454545454546,0.0021962545454545,0.313,-10.04636363636364,0.1187272727272727,123.76372727272732,0.5586363636363636,38.90909090909091,7,1,22,['show tunes'],show tunes,136,5
Tom Rush,0.5995235294117648,0.5418235294117647,266622.5294117647,0.2984294117647059,0.2403941176470588,0.2069,-16.792588235294108,0.0399294117647058,103.56717647058822,0.4133941176470588,20.294117647058822,7,1,34,"['american folk revival', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']",traditional folk,63,43
Tom Waits,0.7104228813559321,0.5412542372881357,232713.31355932204,0.3376604237288134,0.0881322836440678,0.2102898305084748,-14.077516949152525,0.0959118644067796,113.19349152542368,0.4549279661016949,36.5,0,1,236,"['folk', 'folk rock', 'roots rock', 'singer-songwriter']",roots rock,76,27
Tom Wopat,0.7659999999999999,0.561,197973.0,0.5589999999999999,0.0,0.342,-6.026,0.174,81.535,0.504,48.0,10,1,2,"['broadway', 'show tunes']",broadway,82,25
Tommy Bolin,0.25244,0.5034,245493.4,0.7344000000000002,0.168262,0.25838,-7.850200000000001,0.0532,102.9136,0.6752,25.2,7,1,10,"['blues rock', 'country rock', 'hard rock']",hard rock,52,68
Tommy Edwards,0.038,0.384,159040.0,0.276,0.0,0.309,-13.527,0.0295,105.181,0.654,49.0,3,1,2,"['deep adult standards', 'doo-wop', 'rhythm and blues']",rhythm and blues,64,41
Tommy Roe,0.2211602499999999,0.553375,141611.625,0.540875,0.00168328,0.108525,-9.635875,0.0490625,133.6995,0.756625,33.75,4,1,16,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",folk rock,56,61
Tommy Sands,0.775,0.3846,171648.2,0.291,1.6819999999999998e-05,0.3214,-15.603800000000003,0.0810999999999999,123.4678,0.3939999999999999,11.6,8,1,10,"['rock-and-roll', 'rockabilly']",rock-and-roll,62,47
Toni Braxton,0.2206489999999998,0.6727333333333331,276528.4,0.5821333333333332,0.0001116916666666,0.1696899999999998,-7.597866666666667,0.0482433333333333,112.89429999999996,0.5169999999999998,46.4,2,1,60,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",r&b,102,15
Tonic,0.0157198333333333,0.4320000000000001,235162.0,0.8913333333333332,0.0065592833333333,0.1928833333333332,-5.803999999999999,0.0593,109.44816666666668,0.4694999999999999,46.66666666666666,10,1,12,"['neo mellow', 'pop rock', 'post-grunge']",post-grunge,120,9
Tonny Tun Tun,0.2955,0.764,256486.5,0.7785,0.000715,0.3514,-7.2895,0.248,138.253,0.5730000000000001,64.0,9,0,2,['tropical'],tropical,59,53
Tony Bennett,0.8465731707317072,0.3973902439024389,174528.8963414634,0.2982036585365855,0.0018002578658536,0.1836926829268293,-13.039871951219515,0.0485231707317073,108.39734756097558,0.3771085365853658,23.018292682926827,0,1,164,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",lounge,76,29
Tony Dize,0.1877666666666666,0.7335833333333333,230896.66666666663,0.7022499999999999,0.0,0.2294166666666667,-6.011083333333333,0.0696333333333333,111.08116666666668,0.73225,53.66666666666666,9,1,12,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'relaxative', 'tropical']",reggaeton flow,58,55
Tony Jay,0.8150000000000001,0.27525,309959.75,0.19525,1.5399999999999998e-05,0.101825,-18.744,0.047225,106.185,0.2075,44.5,3,1,4,"['disney', 'movie tunes']",disney,61,48
Tony Joe White,0.4076285714285714,0.704357142857143,229324.6428571429,0.4712857142857144,0.0864472142857143,0.1197357142857143,-13.030142857142849,0.0633214285714285,113.4865714285714,0.6514285714285714,37.42857142857143,9,1,28,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'louisiana blues', 'mellow gold', 'modern blues', 'roots rock', 'swamp blues', 'swamp pop', 'swamp rock']",mellow gold,74,30
Tony Yayo,0.21204,0.6939,232241.2,0.7853,1.7e-07,0.2568,-3.7895,0.26038,113.9421,0.5908,45.0,5,0,10,"['hip hop', 'queens hip hop', 'southern hip hop']",southern hip hop,149,3
Tony! Toni! Toné!,0.1313102564102564,0.7353589743589743,316453.25641025644,0.5771025641025639,0.0001336441025641,0.1608205128205128,-10.054051282051285,0.0573102564102564,92.08943589743588,0.6647692307692306,43.46153846153846,6,1,39,"['funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",soul,90,20
Tonéx,0.0107,0.488,426933.0,0.585,0.0,0.15,-7.544,0.04,73.012,0.185,43.0,8,1,1,['gospel'],gospel,66,36
Too $hort,0.0730977788461538,0.8453653846153844,311611.3365384616,0.5045288461538464,0.0396088315384615,0.1716942307692308,-9.873615384615388,0.2565673076923076,105.47752884615382,0.547625,42.346153846153854,1,1,104,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",southern hip hop,149,3
Torcuato Mariano,0.41,0.622,276107.0,0.424,0.441,0.091,-11.361,0.0371,91.006,0.191,37.0,0,1,2,['smooth jazz'],smooth jazz,56,60
Tori Kelly,0.3320414814814815,0.5632962962962963,211393.22222222228,0.5603333333333333,0.0003114107407407,0.1492555555555556,-6.900259259259258,0.0854666666666666,122.39022222222228,0.3891851851851851,60.48148148148147,6,1,27,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",r&b,102,15
Toronto Symphony Orchestra,0.9785,0.2855000000000001,436187.0,0.175,0.5579999999999999,0.19,-18.243,0.0333,89.21000000000002,0.24045,8.5,7,0,2,['orchestra'],orchestra,65,39
Tory Lanez,0.0819035254237288,0.6868813559322032,196217.22033898305,0.6127457627118644,3.2352542372881346e-05,0.1771084745762712,-7.056813559322038,0.1558389830508474,129.6472372881356,0.3296322033898307,67.72881355932203,6,0,59,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'toronto rap', 'trap']",rap,164,2
Total,0.15446,0.73135,261087.15,0.6441000000000001,0.002694005,0.19457,-7.6324,0.148875,101.29104999999998,0.7466500000000001,45.7,10,0,20,"['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'southern hip hop', 'urban contemporary']",urban contemporary,101,16
Totò,0.9876666666666668,0.4443333333333333,99047.33333333331,0.2710666666666667,0.2063290033333333,0.2276666666666667,-16.406333333333333,0.0873333333333333,77.93666666666667,0.7859999999999999,0.0,6,1,6,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",rock,127,8
Touch Sensitive,0.00213,0.629,349413.0,0.81,0.653,0.264,-5.101,0.0264,105.996,0.287,56.0,4,0,2,"['alternative dance', 'aussietronica', 'australian indie', 'indietronica', 'nu disco']",indietronica,60,50
Tracey Ullman,0.1585,0.4835,167633.5,0.913,0.0001402,0.3575,-4.368,0.1181,123.623,0.6075,43.0,3,1,4,['new wave pop'],new wave pop,118,10
Tracie Thoms,0.4803333333333334,0.4940000000000001,206770.4444444445,0.6721111111111111,4.233333333333333e-07,0.1903,-4.564,0.0947555555555555,143.93533333333332,0.5732222222222223,51.22222222222222,7,1,9,['broadway'],broadway,82,25
Tracy Byrd,0.2549266666666667,0.6434444444444445,194499.5555555556,0.7012222222222222,8.640000000000001e-05,0.1405222222222222,-7.9764444444444464,0.0306333333333333,124.1627777777778,0.7505111111111109,53.44444444444444,2,1,18,"['contemporary country', 'country', 'country road', 'country rock', 'redneck']",country rock,80,26
Tracy Chapman,0.4335700000000002,0.6435,254204.03333333327,0.3459933333333334,0.0019758756666666,0.1618633333333333,-13.647600000000004,0.0512033333333333,117.61293333333332,0.5144000000000001,50.6,9,1,60,"['folk', 'lilith', 'pop rock', 'singer-songwriter']",pop rock,169,1
Tracy Lawrence,0.324646511627907,0.6267441860465115,200589.8139534884,0.5444418604651166,0.0005848539534883,0.184720930232558,-9.042441860465113,0.0279418604651162,123.28030232558142,0.4890465116279071,43.906976744186046,6,1,43,"['arkansas country', 'contemporary country', 'country', 'country road']",country,61,49
Trading Yesterday,0.355,0.477,293907.0,0.263,0.000573,0.1159999999999999,-10.679,0.027,81.97399999999998,0.221,51.0,5,1,2,['neo mellow'],neo mellow,71,32
Traditional,0.9549838709677416,0.4041612903225805,178885.30645161288,0.1978838709677419,0.1026114848387096,0.1602596774193548,-18.306338709677423,0.0703822580645161,100.27143548387096,0.3741548387096773,9.419354838709678,5,1,62,['sleep'],sleep,65,38
Trae Tha Truth,0.0583966666666666,0.6743333333333333,284162.33333333326,0.8073333333333332,0.0035774,0.419,-6.133666666666668,0.2216666666666666,99.07866666666666,0.5633333333333332,47.33333333333334,1,0,6,"['deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'rap', 'southern hip hop', 'trap']",trap,109,13
Trailer Choir,0.11,0.5489999999999999,187107.0,0.862,0.0,0.0594,-3.96,0.0511,173.91,0.736,48.0,0,1,2,"['country road', 'redneck']",country road,112,12
Train,0.0910264186046511,0.5673488372093023,238568.02325581395,0.7395581395348835,0.0086126202325581,0.1768465116279069,-5.459976744186047,0.0457046511627907,109.74681395348844,0.6242558139534885,54.74418604651163,0,1,43,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",pop,180,0
Tramaine Hawkins,0.5783333333333333,0.377,476132.33333333326,0.6046666666666667,0.0003063633333333,0.5156666666666666,-10.148666666666664,0.0837333333333333,125.92366666666668,0.4470000000000001,33.0,1,1,6,['gospel'],gospel,66,36
Tranquility Spree,0.1119999999999999,0.135,220742.0,0.999,0.997,0.813,-18.009,0.0485,77.501,1e-05,68.0,2,1,2,['environmental'],environmental,55,63
Tranzas,0.561,0.5925,223180.0,0.4645,0.0,0.1305,-8.7735,0.18715,76.5905,0.2805,61.0,7,1,4,"['cumbia', 'ecuadorian pop', 'latin', 'latin pop', 'mexican pop', 'rock en espanol']",latin pop,86,23
Trapt,0.0194331818181818,0.512,238745.0909090909,0.8725454545454547,1.0981818181818182e-06,0.1349454545454545,-4.918818181818184,0.0878272727272727,134.83727272727276,0.4041818181818181,47.36363636363637,4,1,22,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",post-grunge,120,9
Travis,0.0724376666666666,0.4308333333333332,234833.5,0.6846666666666668,6.615666666666668e-05,0.1649,-6.8583333333333325,0.0305833333333333,109.11850000000004,0.4403333333333334,59.5,4,1,12,['rap'],rap,164,2
Travis Atreo,0.8375,0.5475,234275.0,0.3045,0.0,0.11,-8.393500000000001,0.04475,146.72899999999996,0.3485,61.5,0,1,4,"['channel pop', 'indie cafe pop', 'neo mellow', 'pop', 'post-teen pop', 'viral pop']",pop,180,0
Travis Denning,0.0728,0.5860000000000001,211833.0,0.872,0.0,0.1431,-4.5515,0.04135,122.537,0.5375,68.5,10,1,4,"['contemporary country', 'country pop']",contemporary country,60,52
Travis Porter,0.1028666666666666,0.8909166666666666,220625.66666666663,0.6912499999999998,0.0,0.1372583333333333,-5.200166666666666,0.1214666666666666,112.13141666666668,0.5705833333333333,53.25,2,1,12,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,164,2
Travis Scott,0.1443984236453202,0.7004827586206902,224873.5270935961,0.6079999999999997,0.0011170188177339,0.2001802955665024,-5.809842364532021,0.1147871921182266,127.95414778325107,0.3462448275862068,70.06896551724138,1,0,203,['rap'],rap,164,2
Travis Tritt,0.2477344827586206,0.5562413793103446,224987.5862068965,0.6292413793103449,0.0003392357471264,0.2320712643678159,-7.208977011494253,0.0318735632183908,118.9815632183908,0.5440574712643681,43.67816091954023,7,1,87,"['contemporary country', 'country', 'country road', 'country rock', 'outlaw country']",country rock,80,26
Trebol Clan,0.1452222222222222,0.7597777777777778,181500.5555555556,0.6644444444444445,0.1340937377777777,0.1786888888888889,-8.53111111111111,0.0469888888888888,112.34400000000002,0.6691111111111111,52.33333333333334,9,0,9,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",reggaeton flow,58,55
Tree63,0.0709,0.7070000000000001,229267.0,0.5920000000000001,0.0,0.147,-7.7189999999999985,0.0304,120.026,0.484,41.0,1,1,2,"['african rock', 'ccm', 'christian alternative rock', 'christian music', 'south african rock', 'worship']",christian music,67,35
Trent Reznor and Atticus Ross,0.8334999999999999,0.4115,277704.0,0.396,0.9295,0.1115,-18.8105,0.0385,119.4275,0.19745,49.5,7,1,4,['soundtrack'],soundtrack,52,67
Trent Tomlinson,0.3135,0.5379999999999999,225633.5,0.5685,0.0,0.2125,-6.2425,0.03005,153.48,0.4875,52.5,3,1,4,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",country road,112,12
Trevor Daniel,0.119075,0.69925,166036.5,0.5465,2.4425e-06,0.092175,-7.4535,0.0433375,142.241875,0.2553,74.0,10,1,8,"['alternative r&b', 'melodic rap', 'pop rap']",pop rap,135,6
Trevor Jones,0.1762395483870968,0.3078709677419354,194550.6451612904,0.3561161290322581,0.6801612903225804,0.173516129032258,-14.256032258064518,0.035816129032258,115.69438709677416,0.1564903225806452,36.58064516129032,2,1,31,"['classic soundtrack', 'scorecore', 'soundtrack']",soundtrack,52,67
Trevor Morris,0.33,0.418,172107.0,0.529,0.895,0.148,-12.674,0.0525,128.05200000000002,0.0544,57.0,2,1,2,"['canadian soundtrack', 'epicore', 'scorecore', 'soundtrack', 'video game music']",soundtrack,52,67
Trey Songz,0.1417561395348837,0.643639534883721,234352.5348837209,0.6405232558139534,1.1646744186046508e-05,0.2439186046511629,-6.333337209302328,0.1174651162790697,118.82580232558144,0.4511023255813952,53.569767441860456,11,1,86,"['dance pop', 'pop', 'r&b', 'southern hip hop', 'urban contemporary']",southern hip hop,149,3
Trick Daddy,0.0688130882352941,0.8232647058823528,244652.26470588235,0.6953529411764706,3.53529411764706e-07,0.2080882352941176,-6.281411764705883,0.1952176470588235,119.73617647058822,0.647529411764706,44.88235294117647,11,1,34,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",pop rap,135,6
Trick Pony,0.0936,0.484,172000.0,0.905,0.0,0.286,-3.993,0.135,182.058,0.767,44.0,10,1,2,"['country', 'country dawn', 'country road']",country road,112,12
Trillville,0.0050733333333333,0.863,307649.5,0.684,2.596666666666667e-05,0.109,-5.642333333333332,0.2490333333333334,101.66816666666666,0.6658333333333334,49.5,1,1,6,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",southern hip hop,149,3
Trinidad James,0.0209125,0.7172499999999999,269578.125,0.6625000000000001,3.85e-07,0.241375,-7.195249999999999,0.282625,124.733,0.482125,56.375,1,1,8,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",southern hip hop,149,3
Trippie Redd,0.2467730178571429,0.7052053571428571,175943.94642857142,0.6053214285714282,0.0068671942857142,0.1599205357142857,-6.8880624999999975,0.0942455357142856,120.60302678571426,0.4067482142857141,67.5625,8,0,112,"['melodic rap', 'rap', 'trap']",trap,109,13
Triumph,0.1591966399999999,0.3753333333333333,288651.9333333333,0.7297999999999998,0.1002474436666666,0.1612166666666666,-7.327833333333331,0.0514599999999999,125.34866666666665,0.4371666666666666,29.9,9,1,60,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'metal', 'rock', 'soft rock']",mellow gold,74,30
Troop,0.2275153846153846,0.6224615384615385,299858.3846153846,0.5504615384615386,0.0045361538461538,0.1938076923076923,-12.045230769230772,0.061676923076923,97.81715384615389,0.4781538461538463,37.30769230769232,6,0,13,"['boy band', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",quiet storm,92,19
Tropical Del Bravo,0.02621,0.6679999999999999,174942.0,0.6733999999999999,1.214e-05,0.14636,-8.0,0.05328,134.17719999999997,0.9458,42.2,0,1,10,"['grupera', 'gruperas inmortales']",grupera,62,46
Trouble,0.0447066666666666,0.6916666666666668,243702.33333333328,0.6576666666666667,0.0,0.2686666666666667,-5.8420000000000005,0.1436666666666666,106.35833333333332,0.3696666666666665,58.0,6,0,6,"['atl hip hop', 'atl trap', 'rap', 'southern hip hop', 'trap']",southern hip hop,149,3
Trouble Maker,0.0826,0.838,219638.0,0.805,3.77e-06,0.0778,-2.7230000000000003,0.0541,115.026,0.952,57.0,10,0,2,['k-pop'],k-pop,57,58
Troy,0.2198099999999999,0.6867999999999999,183301.3,0.7049000000000001,0.001906,0.1018299999999999,-6.851799999999999,0.0677499999999999,115.3643,0.4351,59.6,5,0,10,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",pop,180,0
Troy Ave,0.0185,0.6559999999999999,246857.0,0.3929999999999999,0.000604,0.0903,-9.19,0.416,93.978,0.535,64.0,9,0,1,['trap'],trap,109,13
TroyBoi,0.043304,0.7532,237642.4,0.6334,0.018244,0.2192599999999999,-5.3855999999999975,0.0861799999999999,124.6092,0.5042,62.2,9,1,5,"['bass trap', 'edm', 'electro house', 'electronic trap']",electro house,64,42
Troye Sivan,0.1458398974358973,0.5636666666666669,207725.4871794872,0.6216666666666668,0.0003473835897435,0.1785743589743588,-7.941025641025639,0.0986769230769231,102.30597435897435,0.4166307692307691,59.64102564102564,11,1,39,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",pop,180,0
Truth Hurts,0.245,0.929,356000.0,0.7340000000000001,0.0,0.108,-2.889,0.289,99.002,0.7509999999999999,47.0,11,0,2,"['hip pop', 'r&b', 'urban contemporary']",urban contemporary,101,16
Tullio Serafin,0.9684912280701756,0.2985450292397659,242262.6081871345,0.1705251461988304,0.1272691745029239,0.2164643274853799,-16.199730994152038,0.0595877192982456,97.50188888888884,0.1601064327485381,4.964912280701754,2,1,171,"['opera', 'orchestral performance']",opera,74,31
Tune-Yards,0.3237666666666667,0.737,268800.0,0.6109999999999999,0.0090088666666666,0.344,-6.754333333333332,0.0564,107.532,0.4903333333333333,47.0,5,1,6,"['art pop', 'freak folk', 'indie pop', 'indie rock', 'one-person band']",indie rock,55,62
Turbo,0.541,0.787,217728.0,0.518,0.0,0.132,-8.084,0.268,91.344,0.327,67.0,6,0,1,['trap'],trap,109,13
Tweet,0.5592857142857143,0.6134285714285715,230459.1428571429,0.5162857142857142,0.0124965428571428,0.0859428571428571,-7.940571428571429,0.1678285714285714,109.48785714285714,0.5395714285714286,45.85714285714285,5,0,7,"['hip pop', 'neo soul', 'r&b', 'urban contemporary']",r&b,102,15
Twenty One Pilots,0.1790912280701754,0.6454035087719301,239889.35087719295,0.6183877192982458,0.0101019629824561,0.1567614035087718,-6.8647719298245615,0.0620561403508772,119.15231578947368,0.4655263157894741,66.45614035087719,7,1,114,"['modern rock', 'rock']",modern rock,115,11
Twin Forks,0.00447,0.546,170963.0,0.8420000000000001,0.0,0.0755,-5.59,0.0657,128.97299999999998,0.34,54.0,2,1,2,"['folk-pop', 'indiecoustica', 'stomp and holler']",stomp and holler,56,59
